date,SP500,USDRMB,SHINDEX,SZINDEX,USDINDEX,EURUSD,tmp_df
2014-05-06 00:00:00,1867.72,6.1565,2028.038,7311.886,101.9957,1.3927,
2014-05-07 00:00:00,1878.21,6.1542,2010.083,7234.694,101.9927,1.391,
2014-05-08 00:00:00,1875.63,6.1557,2015.274,7169.976,101.9193,1.3838,
2014-05-09 00:00:00,1878.48,6.1581,2011.135,7162.437,102.2056,1.3751,
2014-05-12 00:00:00,1896.65,6.1625,2052.871,7318.139,102.2119,1.3759,
2014-05-13 00:00:00,1897.45,6.1636,2050.728,7310.314,102.2137,1.3703,
2014-05-14 00:00:00,1888.53,6.1653,2047.91,7325.522,102.1208,1.3714,
2014-05-15 00:00:00,1870.85,6.164,2024.974,7213.77,102.2371,1.3709,
2014-05-16 00:00:00,1877.86,6.1628,2026.504,7242.167,102.1418,1.3692,
2014-05-19 00:00:00,1885.08,6.1636,2005.183,7151.487,102.0334,1.3708,
2014-05-20 00:00:00,1872.83,6.1626,2008.119,7151.18,102.2064,1.3698,
2014-05-21 00:00:00,1888.03,6.1645,2024.951,7204.646,102.2888,1.3685,
2014-05-22 00:00:00,1892.49,6.1658,2021.285,7183.675,102.2243,1.3654,
2014-05-23 00:00:00,1900.53,6.1681,2034.569,7240.921,102.2355,1.3627,
2014-05-27 00:00:00,1911.91,6.1687,2034.565,7260.123,102.3892,1.3633,
2014-05-28 00:00:00,1909.78,6.1694,2050.228,7380.694,102.4279,1.3592,
2014-05-29 00:00:00,1920.03,6.1705,2040.595,7341.564,102.2308,1.36,
2014-05-30 00:00:00,1923.57,6.1695,2039.212,7364.829,102.3144,1.3634,
2014-06-03 00:00:00,1924.24,6.171,2038.305,7321.52,102.6167,1.3626,
2014-06-04 00:00:00,1927.88,6.1693,2024.834,7223.128,102.6845,1.3599,
2014-06-05 00:00:00,1940.46,6.1708,2040.878,7303.635,102.532,1.3662,
2014-06-06 00:00:00,1949.44,6.1623,2029.956,7235.39,102.4483,1.3641,
2014-06-09 00:00:00,1951.27,6.1485,2030.502,7227.242,102.4897,1.3592,
2014-06-10 00:00:00,1950.79,6.1451,2052.532,7341.663,102.575,1.3545,
2014-06-11 00:00:00,1943.89,6.1506,2054.948,7340.686,102.4972,1.3533,
2014-06-12 00:00:00,1930.11,6.1516,2051.713,7299.812,102.3312,1.3549,
2014-06-13 00:00:00,1936.16,6.1503,2070.715,7401.353,102.433,1.3539,
2014-06-16 00:00:00,1937.78,6.1537,2085.983,7416.989,102.4098,1.3571,
2014-06-17 00:00:00,1941.99,6.1529,2066.698,7331.374,102.64,1.3546,
2014-06-18 00:00:00,1956.98,6.1559,2055.519,7297.397,102.6083,1.3587,
2014-06-19 00:00:00,1959.48,6.1531,2023.735,7180.321,102.3019,1.3605,
2014-06-20 00:00:00,1962.87,6.1524,2026.674,7195.688,102.3164,1.36,
2014-06-23 00:00:00,1962.61,6.1557,2024.365,7192.873,102.1785,1.3604,
2014-06-24 00:00:00,1949.98,6.1545,2033.931,7240.845,102.2522,1.3603,
2014-06-25 00:00:00,1959.53,6.1555,2025.502,7217.653,102.1417,1.363,
2014-06-26 00:00:00,1957.22,6.1538,2038.677,7291.882,102.091,1.3611,
2014-06-27 00:00:00,1960.96,6.1543,2036.51,7312.624,101.9323,1.3645,
2014-06-30 00:00:00,1960.23,6.1528,2048.327,7343.275,101.7288,1.3694,
2014-07-01 00:00:00,1973.32,6.1523,2050.381,7297.495,101.6677,1.3679,
2014-07-02 00:00:00,1974.62,6.1549,2059.418,7310.377,101.7916,1.3656,
2014-07-03 00:00:00,1985.44,6.1581,2063.229,7335.536,101.86,1.3608,
2014-07-07 00:00:00,1977.65,6.1658,2059.927,7321.515,101.9126,1.3607,
2014-07-08 00:00:00,1963.71,6.1626,2064.021,7358.33,101.8434,1.361,
2014-07-09 00:00:00,1972.83,6.1565,2038.612,7192.706,101.7409,1.363,
2014-07-10 00:00:00,1964.68,6.1443,2038.342,7159.628,101.83,1.3606,
2014-07-11 00:00:00,1967.57,6.1469,2046.961,7206.973,101.9362,1.3605,
2014-07-14 00:00:00,1977.1,6.1485,2066.646,7278.858,101.9349,1.362,
2014-07-15 00:00:00,1973.28,6.149,2070.357,7304.409,102.119,1.3567,
2014-07-16 00:00:00,1981.57,6.1535,2067.276,7261.913,102.138,1.3524,
2014-07-17 00:00:00,1958.12,6.1564,2055.591,7194.744,102.2072,1.3526,
2014-07-18 00:00:00,1978.22,6.1568,2059.067,7259.448,102.212,1.3523,
2014-07-21 00:00:00,1973.63,6.1547,2054.479,7274.505,102.1521,1.3522,
2014-07-22 00:00:00,1983.53,6.1544,2075.481,7372.654,102.1596,1.3466,
2014-07-23 00:00:00,1987.01,6.1572,2078.489,7375.306,102.1102,1.3463,
2014-07-24 00:00:00,1987.98,6.1579,2105.062,7503.401,102.2007,1.3462,
2014-07-25 00:00:00,1978.34,6.1597,2126.614,7578.118,102.3342,1.3434,
2014-07-28 00:00:00,1978.91,6.1622,2177.948,7808.66,102.3416,1.344,
2014-07-29 00:00:00,1969.95,6.1615,2183.192,7867.042,102.5414,1.3409,
2014-07-30 00:00:00,1970.07,6.1645,2181.243,7853.226,102.834,1.3396,
2014-07-31 00:00:00,1930.67,6.1675,2201.562,7956.907,102.9487,1.3388,
2014-08-01 00:00:00,1925.15,6.1681,2185.303,7880.975,102.9901,1.343,
2014-08-04 00:00:00,1938.99,6.1661,2223.331,8006.909,102.9582,1.3422,
2014-08-05 00:00:00,1920.21,6.1655,2219.945,8007.762,103.1742,1.3372,
2014-08-06 00:00:00,1920.24,6.1681,2217.465,7995.499,103.1105,1.3384,
2014-08-07 00:00:00,1909.57,6.167,2187.669,7872.953,103.1447,1.3361,
2014-08-08 00:00:00,1931.59,6.1562,2194.425,7885.327,103.0834,1.3408,
2014-08-11 00:00:00,1936.92,6.1522,2224.654,8009.735,102.9449,1.3384,
2014-08-12 00:00:00,1933.75,6.1517,2221.595,7966.887,102.9984,1.3368,
2014-08-13 00:00:00,1946.72,6.1533,2222.877,7980.49,102.9276,1.3362,
2014-08-14 00:00:00,1955.18,6.1545,2206.466,7893.898,102.8129,1.3363,
2014-08-15 00:00:00,1955.06,6.1538,2226.734,7982.074,102.737,1.3398,
2014-08-18 00:00:00,1971.74,6.1528,2239.466,8045.861,102.6903,1.3361,
2014-08-19 00:00:00,1981.6,6.1548,2245.33,8043.254,102.867,1.3318,
2014-08-20 00:00:00,1986.51,6.158,2240.211,8023.072,103.0363,1.3257,
2014-08-21 00:00:00,1992.37,6.1632,2230.458,8010.71,103.1226,1.3282,
2014-08-22 00:00:00,1988.4,6.1617,2240.812,8059.4,103.2446,1.3245,
2014-08-25 00:00:00,1997.92,6.1653,2229.274,7934.806,103.3638,1.319,
2014-08-26 00:00:00,2000.02,6.1663,2207.106,7813.977,103.3076,1.3167,
2014-08-27 00:00:00,2000.12,6.1658,2209.465,7841.074,103.1242,1.3194,
2014-08-28 00:00:00,1996.74,6.1638,2195.818,7743.537,103.1527,1.3183,
2014-08-29 00:00:00,2003.37,6.1647,2217.2,7841.701,103.1864,1.3133,
2014-09-02 00:00:00,2002.28,6.1684,2266.046,8043.312,103.5415,1.3131,
2014-09-03 00:00:00,2000.72,6.1697,2288.627,8115.867,103.3301,1.3148,
2014-09-04 00:00:00,1997.65,6.1666,2306.862,8176.566,103.7203,1.2936,
2014-09-05 00:00:00,2007.71,6.1707,2326.432,8214.526,103.6729,1.2951,
2014-09-09 00:00:00,1988.44,6.152,2326.527,8201.508,104.31,1.294,
2014-09-10 00:00:00,1995.69,6.1425,2318.305,8158.595,104.3013,1.2916,
2014-09-11 00:00:00,1997.45,6.1453,2311.679,8117.922,104.3625,1.2927,
2014-09-12 00:00:00,1985.54,6.1468,2331.95,8146.994,104.5256,1.2961,
2014-09-15 00:00:00,1984.13,6.1452,2339.14,8112.648,104.6051,1.2939,
2014-09-16 00:00:00,1998.98,6.1462,2296.555,7921.073,104.3452,1.2958,
2014-09-17 00:00:00,2001.57,6.145,2307.893,7981.822,104.4092,1.2844,
2014-09-18 00:00:00,2011.36,6.149,2315.928,8004.571,104.6501,1.2916,
2014-09-19 00:00:00,2010.4,6.1455,2329.451,8047.253,104.852,1.2829,
2014-09-22 00:00:00,1994.29,6.1485,2289.866,7895.869,104.977,1.2846,
2014-09-23 00:00:00,1982.77,6.147,2309.718,7965.885,105.0118,1.2849,
2014-09-24 00:00:00,1998.3,6.1462,2343.575,8100.224,105.1423,1.2778,
2014-09-25 00:00:00,1965.99,6.1497,2345.103,8076.512,105.3914,1.2751,
2014-09-26 00:00:00,1982.85,6.1508,2347.718,8072.883,105.7005,1.2683,
2014-09-29 00:00:00,1977.8,6.1539,2357.711,8082.845,105.8965,1.2688,
2014-09-30 00:00:00,1972.29,6.1525,2363.87,8080.346,106.0459,1.263,
2014-10-08 00:00:00,1968.89,6.1493,2382.794,8183.652,106.031,1.2731,
2014-10-09 00:00:00,1928.21,6.1461,2389.371,8204.009,105.6867,1.2689,
2014-10-10 00:00:00,1906.13,6.147,2374.54,8211.542,105.9348,1.2627,
2014-10-14 00:00:00,1877.7,6.1408,2359.475,8139.961,105.8929,1.2657,
2014-10-15 00:00:00,1862.49,6.1455,2373.67,8198.124,105.8387,1.2816,
2014-10-16 00:00:00,1862.76,6.1395,2356.499,8110.687,105.7859,1.2802,
2014-10-17 00:00:00,1886.76,6.1407,2341.184,8151.523,105.8073,1.2758,
2014-10-20 00:00:00,1904.01,6.1435,2356.728,8204.202,105.784,1.2793,
2014-10-21 00:00:00,1941.28,6.141,2339.657,8106.92,105.7405,1.2711,
2014-10-22 00:00:00,1927.11,6.1437,2326.553,8063.202,105.9534,1.2643,
2014-10-23 00:00:00,1950.82,6.1459,2302.418,7969.164,106.1087,1.2644,
2014-10-24 00:00:00,1964.58,6.1467,2302.28,7921.131,105.9913,1.2669,
2014-10-27 00:00:00,1961.63,6.1446,2290.437,7829.332,106.0561,1.2696,
2014-10-28 00:00:00,1985.05,6.1421,2337.871,7988.341,105.7422,1.2732,
2014-10-29 00:00:00,1982.3,6.1405,2373.03,8090.681,105.5414,1.2635,
2014-10-30 00:00:00,1994.65,6.1457,2391.076,8090.553,105.9634,1.2615,
2014-10-31 00:00:00,2018.05,6.1461,2420.178,8225.612,106.6606,1.2521,
2014-11-03 00:00:00,2017.81,6.1525,2430.032,8240.149,107.1002,1.248,
2014-11-04 00:00:00,2012.1,6.1543,2430.677,8206.791,107.1183,1.2546,
2014-11-05 00:00:00,2023.57,6.1503,2419.254,8198.571,107.4078,1.2485,
2014-11-06 00:00:00,2031.21,6.1565,2425.864,8211.959,107.7351,1.2373,
2014-11-07 00:00:00,2031.92,6.1602,2418.171,8234.866,107.6473,1.2453,
2014-11-10 00:00:00,2038.26,6.1377,2473.673,8410.216,107.5362,1.242,
2014-11-12 00:00:00,2038.25,6.1428,2494.476,8410.29,107.5179,1.2437,
2014-11-13 00:00:00,2039.33,6.1418,2485.606,8305.084,107.7285,1.2474,
2014-11-14 00:00:00,2039.82,6.1399,2478.824,8326.897,107.7483,1.2522,
2014-11-17 00:00:00,2041.32,6.1409,2474.009,8283.804,107.8593,1.2448,
2014-11-18 00:00:00,2051.8,6.143,2456.366,8196.594,107.6457,1.2535,
2014-11-19 00:00:00,2048.72,6.1397,2450.986,8225.073,107.8857,1.2553,
2014-11-20 00:00:00,2052.75,6.1417,2452.66,8205.377,107.9037,1.2539,
2014-11-21 00:00:00,2063.5,6.1387,2486.791,8332.298,107.9372,1.2389,
2014-11-24 00:00:00,2069.41,6.142,2532.879,8577.906,108.077,1.244,
2014-11-25 00:00:00,2067.03,6.139,2567.597,8693.432,107.9473,1.2473,
2014-11-26 00:00:00,2072.83,6.1354,2604.345,8763.784,107.8798,1.2505,
2014-11-28 00:00:00,2067.56,6.1345,2682.835,9002.227,108.792,1.2449,
2014-12-01 00:00:00,2053.44,6.1369,2680.155,9095.757,108.6889,1.2469,
2014-12-02 00:00:00,2066.55,6.1325,2763.545,9366.949,109.2679,1.2381,
2014-12-03 00:00:00,2074.33,6.1376,2779.525,9643.924,109.3944,1.2309,
2014-12-04 00:00:00,2071.92,6.1411,2899.456,10029.831,109.2371,1.238,
2014-12-05 00:00:00,2075.37,6.1373,2937.647,10067.279,109.9212,1.2286,
2014-12-08 00:00:00,2060.31,6.1282,3020.258,10554.566,110.1698,1.2316,
2014-12-09 00:00:00,2059.82,6.1231,2856.269,10116.49,109.6869,1.2373,
2014-12-10 00:00:00,2026.14,6.1195,2940.006,10545.515,109.8901,1.2447,
2014-12-11 00:00:00,2035.33,6.1153,2925.743,10478.881,110.3414,1.2411,
2014-12-12 00:00:00,2002.33,6.1184,2938.173,10462.312,110.3087,1.2457,
2014-12-15 00:00:00,1989.63,6.1152,2953.421,10504.229,110.6752,1.2438,
2014-12-16 00:00:00,1972.74,6.1182,3021.518,10668.617,110.5547,1.2509,
2014-12-17 00:00:00,2012.89,6.1137,3061.02,10786.722,110.511,1.246,
2014-12-18 00:00:00,2061.23,6.1195,3057.521,10665.179,110.7454,1.2285,
2014-12-19 00:00:00,2070.65,6.1205,3108.596,10627.109,111.0141,1.2228,
2014-12-22 00:00:00,2078.54,6.122,3127.445,10608.515,110.9087,1.2229,
2014-12-23 00:00:00,2082.17,6.123,3032.612,10570.786,111.2568,1.2171,
2014-12-24 00:00:00,2081.88,6.1247,2972.532,10292.522,111.1898,1.2196,
2014-12-26 00:00:00,2088.77,6.1186,3157.603,10802.636,111.1749,1.2178,
2014-12-29 00:00:00,2090.57,6.1205,3168.016,10780.396,111.3299,1.2154,
2014-12-30 00:00:00,2080.35,6.1224,3165.815,10722.262,111.0036,1.2154,
2014-12-31 00:00:00,2058.9,6.119,3234.677,11014.624,111.2766,1.2097,
2015-01-05 00:00:00,2020.58,6.1248,3350.519,11520.59,112.4825,1.1932,
2015-01-06 00:00:00,2002.61,6.1256,3351.446,11667.967,112.2582,1.1891,
2015-01-07 00:00:00,2025.9,6.1269,3373.954,11613.356,112.5917,1.1839,
2015-01-08 00:00:00,2062.14,6.1302,3293.456,11465.138,112.2166,1.1795,
2015-01-09 00:00:00,2044.81,6.1296,3285.412,11324.762,112.0617,1.1839,
2015-01-12 00:00:00,2028.26,6.1233,3229.316,11285.18,112.1751,1.1833,
2015-01-13 00:00:00,2023.03,6.1195,3235.301,11355.809,112.2195,1.1771,
2015-01-14 00:00:00,2011.27,6.1205,3222.437,11237.782,112.0339,1.1786,
2015-01-15 00:00:00,1992.67,6.1193,3336.455,11483.684,112.0482,1.1629,
2015-01-16 00:00:00,2019.42,6.1188,3376.495,11532.802,112.216,1.1559,
2015-01-20 00:00:00,2022.55,6.1226,3173.052,10996.482,112.5458,1.1551,
2015-01-21 00:00:00,2032.12,6.1268,3323.611,11372.18,112.7622,1.161,
2015-01-22 00:00:00,2063.15,6.1247,3343.344,11471.209,112.8767,1.1364,
2015-01-23 00:00:00,2051.82,6.1342,3351.764,11436.287,113.3187,1.1206,
2015-01-26 00:00:00,2057.09,6.1384,3383.182,11686.967,113.5214,1.124,
2015-01-27 00:00:00,2029.55,6.1364,3352.96,11551.873,113.1746,1.1379,
2015-01-28 00:00:00,2002.16,6.1282,3305.738,11354.201,113.5069,1.1287,
2015-01-29 00:00:00,2021.25,6.1335,3262.305,11249.037,114.3076,1.1318,
2015-01-30 00:00:00,1994.99,6.137,3210.363,11150.694,114.6316,1.1285,
2015-02-02 00:00:00,2020.85,6.1385,3128.3,10963.136,114.249,1.1338,
2015-02-03 00:00:00,2050.03,6.1369,3204.907,11209.19,113.6244,1.148,
2015-02-04 00:00:00,2041.51,6.1318,3174.126,11116.55,113.797,1.1337,
2015-02-05 00:00:00,2062.52,6.1366,3136.531,11065.578,113.5214,1.1477,
2015-02-06 00:00:00,2055.47,6.1261,3075.907,10791.103,114.156,1.1314,
2015-02-09 00:00:00,2046.74,6.1311,3095.124,10868.141,114.0069,1.1322,
2015-02-10 00:00:00,2068.59,6.1295,3141.593,11136.62,114.2997,1.1318,
2015-02-11 00:00:00,2068.53,6.1315,3157.704,11265.626,114.806,1.1332,
2015-02-12 00:00:00,2088.48,6.1333,3173.416,11302.731,113.9722,1.1403,
2015-02-13 00:00:00,2096.99,6.1288,3203.827,11443.052,113.8477,1.1387,
2015-02-17 00:00:00,2100.34,6.133,3246.906,11718.562,113.9823,1.141,
2015-02-25 00:00:00,2113.86,6.1384,3228.843,11539.7,114.0739,1.1343,
2015-02-26 00:00:00,2110.74,6.1379,3298.359,11750.78,114.5,1.1197,
2015-02-27 00:00:00,2104.5,6.1475,3310.303,11757.684,114.6291,1.1195,
2015-03-02 00:00:00,2117.39,6.1513,3336.285,11884.017,114.8505,1.1182,
2015-03-03 00:00:00,2107.78,6.1543,3263.052,11526.223,114.585,1.1175,
2015-03-04 00:00:00,2098.53,6.1525,3279.533,11655.075,115.1531,1.1078,
2015-03-05 00:00:00,2101.04,6.1528,3248.476,11566.388,115.4702,1.1027,
2015-03-06 00:00:00,2071.26,6.1533,3241.187,11392.397,116.4099,1.0844,
2015-03-09 00:00:00,2079.43,6.1563,3302.408,11533.231,116.5084,1.085,
2015-03-10 00:00:00,2044.16,6.1572,3286.068,11556.653,117.1371,1.0679,
2015-03-11 00:00:00,2040.24,6.1597,3290.9,11525.088,117.5183,1.0544,
2015-03-12 00:00:00,2065.95,6.1617,3349.323,11635.589,117.1525,1.0624,
2015-03-13 00:00:00,2053.4,6.1588,3372.911,11713.611,117.886,1.0499,
2015-03-16 00:00:00,2081.19,6.1615,3449.305,12017.773,117.6169,1.0566,
2015-03-17 00:00:00,2074.28,6.1585,3502.847,12169.516,117.5178,1.0598,
2015-03-18 00:00:00,2099.5,6.1556,3577.301,12496.239,117.2884,1.0832,
2015-03-19 00:00:00,2089.27,6.146,3582.271,12429.111,117.0176,1.0657,
2015-03-20 00:00:00,2108.1,6.1496,3617.318,12544.454,116.0377,1.0811,
2015-03-23 00:00:00,2104.42,6.1448,3687.728,12780.317,115.3673,1.0945,
2015-03-24 00:00:00,2091.5,6.1398,3691.41,12801.202,115.2651,1.0916,
2015-03-25 00:00:00,2061.05,6.141,3660.727,12757.095,115.0968,1.0971,
2015-03-26 00:00:00,2056.15,6.1375,3682.095,12712.979,115.3858,1.0874,
2015-03-27 00:00:00,2061.02,6.1397,3691.096,12874.424,115.7286,1.0893,
2015-03-30 00:00:00,2086.24,6.1402,3786.568,13193.316,116.205,1.0823,
2015-03-31 00:00:00,2067.89,6.1422,3747.899,13160.664,116.254,1.0739,
2015-04-01 00:00:00,2059.69,6.1434,3810.294,13394.725,115.8532,1.0766,
2015-04-02 00:00:00,2066.96,6.1396,3825.784,13426.1,115.4403,1.088,
2015-04-07 00:00:00,2076.33,6.1305,3961.378,13768.728,115.2054,1.0811,
2015-04-08 00:00:00,2081.9,6.1345,3994.811,13841.717,115.1771,1.0782,
2015-04-09 00:00:00,2091.18,6.1338,3957.534,13796.733,115.7487,1.0662,
2015-04-10 00:00:00,2102.06,6.137,4034.31,14013.335,116.1864,1.0597,
2015-04-13 00:00:00,2092.43,6.1395,4121.715,14149.505,116.4913,1.0568,
2015-04-14 00:00:00,2095.84,6.1407,4135.565,14042.464,115.7834,1.0654,
2015-04-15 00:00:00,2106.63,6.134,4084.163,13646.607,115.9014,1.0678,
2015-04-16 00:00:00,2104.99,6.1305,4194.823,13967.802,115.0004,1.0764,
2015-04-17 00:00:00,2081.18,6.1267,4287.296,14149.342,115.0753,1.0805,
2015-04-20 00:00:00,2100.4,6.1255,4217.077,13871.599,115.2598,1.074,
2015-04-21 00:00:00,2097.29,6.128,4293.623,14438.995,115.3335,1.0738,
2015-04-22 00:00:00,2107.96,6.129,4398.494,14749.133,115.3345,1.0721,
2015-04-23 00:00:00,2112.93,6.1281,4414.508,14743.217,114.9206,1.0821,
2015-04-24 00:00:00,2117.69,6.1241,4393.686,14598.695,114.6486,1.0869,
2015-04-27 00:00:00,2108.92,6.122,4527.396,14809.424,114.488,1.0883,
2015-04-28 00:00:00,2114.76,6.1209,4476.215,14707.245,113.9027,1.0975,
2015-04-29 00:00:00,2106.85,6.1169,4476.62,14871.952,113.3599,1.1116,
2015-04-30 00:00:00,2085.51,6.1137,4441.655,14818.64,114.1061,1.1213,
2015-05-04 00:00:00,2114.49,6.1165,4480.464,14860.53,114.4684,1.1149,
2015-05-05 00:00:00,2089.46,6.118,4298.706,14233.098,114.0382,1.1185,
2015-05-06 00:00:00,2080.15,6.1156,4229.266,14136.166,113.4857,1.1342,
2015-05-07 00:00:00,2088.0,6.1113,4112.214,14114.728,113.9972,1.1247,
2015-05-08 00:00:00,2116.1,6.1147,4205.917,14481.249,113.6798,1.12,
2015-05-11 00:00:00,2105.33,6.1132,4333.584,14944.883,114.176,1.1151,
2015-05-12 00:00:00,2099.12,6.1155,4401.219,15066.289,113.7607,1.1219,
2015-05-13 00:00:00,2098.48,6.1123,4375.76,15173.092,113.2108,1.135,
2015-05-14 00:00:00,2121.1,6.1093,4378.311,15024.468,113.0797,1.1408,
2015-05-15 00:00:00,2122.73,6.1085,4308.691,14694.947,112.8482,1.1442,
2015-05-18 00:00:00,2129.2,6.1079,4283.491,14672.632,113.4099,1.1314,
2015-05-19 00:00:00,2127.83,6.1098,4417.552,15127.376,114.1444,1.1145,
2015-05-20 00:00:00,2125.85,6.1125,4446.288,15337.083,114.3739,1.1091,
2015-05-21 00:00:00,2130.82,6.1139,4529.422,15872.534,114.1889,1.1105,
2015-05-22 00:00:00,2126.06,6.1131,4657.596,16045.797,114.6315,1.1002,
2015-05-26 00:00:00,2104.2,6.1172,4910.897,16903.471,115.5373,1.0874,
2015-05-27 00:00:00,2123.48,6.1198,4941.714,16963.522,115.7208,1.09,
2015-05-28 00:00:00,2120.79,6.1202,4620.266,15912.947,115.7435,1.0959,
2015-05-29 00:00:00,2107.39,6.1196,4611.744,16100.448,115.5625,1.0991,
2015-06-01 00:00:00,2111.73,6.1207,4828.738,16917.525,116.0589,1.0922,
2015-06-02 00:00:00,2109.6,6.1225,4910.527,17485.578,115.3036,1.115,
2015-06-03 00:00:00,2114.07,6.1176,4909.978,17538.503,115.0052,1.1266,
2015-06-04 00:00:00,2095.84,6.1164,4947.102,17501.052,115.3755,1.1224,
2015-06-05 00:00:00,2092.83,6.1181,5023.096,17649.086,116.048,1.1107,
2015-06-08 00:00:00,2079.28,6.1205,5131.881,17452.308,115.7034,1.1283,
2015-06-09 00:00:00,2080.15,6.1179,5113.534,17398.996,115.1595,1.1276,
2015-06-10 00:00:00,2105.2,6.1173,5106.0359,17677.572,114.7231,1.1318,
2015-06-11 00:00:00,2108.86,6.115,5121.5925,17889.689,115.0179,1.1236,
2015-06-12 00:00:00,2094.11,6.1167,5166.35,18098.274,114.846,1.1257,
2015-06-15 00:00:00,2084.43,6.1169,5062.9929,17702.551,114.9345,1.1286,
2015-06-16 00:00:00,2096.29,6.1155,4887.432,17075.931,114.9816,1.1246,
2015-06-17 00:00:00,2100.44,6.1158,4967.8983,17405.571,115.0118,1.1341,
2015-06-18 00:00:00,2121.24,6.1126,4785.356,16734.839,114.0412,1.137,
2015-06-19 00:00:00,2109.99,6.1104,4478.3643,15725.47,114.3983,1.135,
2015-06-23 00:00:00,2124.2,6.1119,4576.4922,16045.989,114.9009,1.1165,
2015-06-24 00:00:00,2108.58,6.1142,4690.1497,16312.311,115.1896,1.1202,
2015-06-25 00:00:00,2102.31,6.1148,4527.7789,15692.444,115.1037,1.12,
2015-06-26 00:00:00,2101.49,6.1137,4192.8734,14398.785,115.3794,1.1162,
2015-06-29 00:00:00,2057.64,6.1168,4053.0304,13566.271,115.356,1.1231,
2015-06-30 00:00:00,2063.11,6.1136,4277.2219,14337.965,115.4649,1.1143,
2015-07-01 00:00:00,2077.42,6.1149,4053.6997,13650.816,115.9494,1.1055,
2015-07-02 00:00:00,2076.78,6.1171,3912.7668,12924.19,115.8498,1.1082,
2015-07-06 00:00:00,2068.76,6.1172,3775.9122,12075.769,116.0975,1.1055,
2015-07-07 00:00:00,2081.34,6.1166,3727.1248,11375.604,116.7271,1.0996,
2015-07-08 00:00:00,2046.68,6.1175,3507.1923,11040.889,116.4031,1.1073,
2015-07-09 00:00:00,2051.31,6.1151,3709.3304,11510.34,116.4888,1.1044,
2015-07-10 00:00:00,2076.62,6.1153,3877.8034,12038.145,116.1497,1.1151,
2015-07-13 00:00:00,2099.6,6.1133,3970.3878,12614.155,116.5284,1.1005,
2015-07-14 00:00:00,2108.95,6.1165,3924.4871,12728.513,116.4495,1.1007,
2015-07-15 00:00:00,2107.4,6.1152,3805.7033,12132.419,116.9755,1.0947,
2015-07-16 00:00:00,2124.29,6.1173,3823.1755,12357.606,117.1355,1.0876,
2015-07-17 00:00:00,2126.64,6.1192,3957.3516,13004.957,117.4979,1.0828,
2015-07-20 00:00:00,2128.28,6.1197,3992.1096,13202.395,117.6692,1.0822,
2015-07-21 00:00:00,2119.21,6.1199,4017.6748,13315.556,117.3557,1.0937,
2015-07-22 00:00:00,2114.15,6.1168,4026.045,13416.536,117.7656,1.0928,
2015-07-23 00:00:00,2102.15,6.1172,4123.9234,13754.528,117.7422,1.0982,
2015-07-24 00:00:00,2079.65,6.1169,4070.908,13518.515,118.0161,1.098,
2015-07-27 00:00:00,2067.64,6.1176,3725.5582,12493.046,117.7154,1.1091,
2015-07-28 00:00:00,2093.25,6.1154,3663.0024,12316.776,117.717,1.1061,
2015-07-29 00:00:00,2108.57,6.115,3789.168,12823.073,117.6245,1.0978,
2015-07-30 00:00:00,2108.63,6.1165,3705.7656,12395.922,118.476,1.0932,
2015-07-31 00:00:00,2103.84,6.1172,3663.7256,12374.254,117.8293,1.098,
2015-08-03 00:00:00,2098.04,6.1169,3622.9051,12161.576,118.2828,1.0952,
2015-08-04 00:00:00,2093.32,6.1177,3756.5449,12711.562,118.2884,1.0889,
2015-08-05 00:00:00,2099.84,6.1186,3694.5733,12524.686,118.9296,1.0899,
2015-08-06 00:00:00,2083.56,6.1181,3661.5392,12421.849,118.7988,1.0924,
2015-08-07 00:00:00,2077.57,6.1174,3744.2045,12753.049,118.5109,1.0962,
2015-08-10 00:00:00,2104.18,6.1162,3928.4154,13302.962,118.2678,1.1016,
2015-08-11 00:00:00,2084.07,6.2298,3927.9083,13323.085,119.2148,1.1041,
2015-08-12 00:00:00,2086.05,6.3306,3886.3198,13117.101,118.8466,1.1157,
2015-08-13 00:00:00,2083.39,6.401,3954.5561,13395.176,119.28,1.1152,
2015-08-14 00:00:00,2091.54,6.3975,3965.3349,13445.874,119.3071,1.1105,
2015-08-17 00:00:00,2102.44,6.3969,3993.6677,13573.902,119.5568,1.1078,
2015-08-18 00:00:00,2096.92,6.3966,3748.1639,12683.855,119.6767,1.1026,
2015-08-19 00:00:00,2079.61,6.3963,3794.1094,12960.659,119.8521,1.1122,
2015-08-20 00:00:00,2035.73,6.3915,3664.2907,12584.577,119.5513,1.1234,
2015-08-21 00:00:00,1970.89,6.3864,3507.744,11902.046,119.6046,1.1384,
2015-08-24 00:00:00,1893.21,6.3862,3209.905,10970.29,119.422,1.1578,
2015-08-25 00:00:00,1867.61,6.3987,2964.9674,10197.937,119.8043,1.1509,
2015-08-26 00:00:00,1940.51,6.4043,2927.288,9899.719,120.009,1.1311,
2015-08-27 00:00:00,1987.66,6.4085,3083.5912,10254.349,119.8577,1.1243,
2015-08-28 00:00:00,1988.87,6.3986,3232.3495,10799.996,120.011,1.1241,
2015-08-31 00:00:00,1972.18,6.3893,3205.9855,10549.163,119.8776,1.1202,
2015-09-01 00:00:00,1913.85,6.3752,3166.6239,10162.516,119.7627,1.131,
2015-09-02 00:00:00,1948.86,6.3619,3160.167,10054.801,120.0935,1.1223,
